ID;work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;remote_ratio
1835;2022;EN;FT;Data Analyst;40300;BRL;7799;100
1836;2022;SE;FT;Data Scientist;136994;USD;136994;100
1837;2022;SE;FT;Data Scientist;101570;USD;101570;100
1838;2022;SE;FT;Director of Data Science;55000;EUR;57786;50
1839;2022;MI;FT;Data Analyst;136000;USD;136000;100
1840;2022;MI;FT;Data Analyst;112000;USD;112000;100
1841;2022;SE;FT;Data Scientist;172000;USD;172000;100
1842;2022;SE;FT;Data Engineer;215000;USD;215000;0
1843;2022;SE;FT;Data Engineer;164000;USD;164000;0
1844;2021;EN;FT;Data Engineer;33000;GBP;45390;50
1845;2022;MI;FT;Data Analyst;97500;USD;97500;100
1846;2022;SE;FT;Applied Scientist;212800;USD;212800;100
1847;2022;SE;FT;Applied Scientist;142800;USD;142800;100
1848;2022;MI;FT;Data Scientist;70000;EUR;73546;50
1849;2022;EN;FT;Data Scientist;50000;USD;50000;50
1850;2022;EN;FT;Data Analyst;500000;INR;6359;100
1851;2022;SE;FT;Data Scientist;151800;USD;151800;0
1852;2022;SE;FT;Data Scientist;130240;USD;130240;0
1853;2022;SE;FT;Analytics Engineer;165000;USD;165000;100
1854;2022;SE;FT;Analytics Engineer;140250;USD;140250;100
1855;2022;SE;FT;Data Scientist;179400;USD;179400;100
1856;2022;SE;FT;Data Scientist;154000;USD;154000;100
1857;2022;MI;FT;Financial Data Analyst;75000;USD;75000;0
1858;2022;MI;FT;Data Engineer;80000;EUR;84053;100
1859;2022;MI;FT;Data Engineer;70000;EUR;73546;100
1860;2022;MI;FT;Data Engineer;80000;GBP;98506;100
1861;2022;MI;FT;Data Engineer;70000;GBP;86193;100
1862;2022;SE;FT;Analytics Engineer;83376;GBP;102663;100
1863;2022;SE;FT;Analytics Engineer;65004;GBP;80041;100
1864;2022;SE;FT;Data Engineer;84958;GBP;104611;100
1865;2022;SE;FT;Data Engineer;66822;GBP;82280;100
1866;2022;SE;FT;Data Scientist;191475;USD;191475;0
1867;2022;SE;FT;Data Scientist;141525;USD;141525;0
1868;2022;SE;FT;Data Analyst;115000;USD;115000;0
1869;2022;EN;FT;Data Scientist;30000;EUR;31520;50
1870;2022;SE;FT;Data Operations Analyst;81000;USD;81000;100
1871;2022;SE;FT;Data Operations Analyst;66000;USD;66000;100
1872;2022;EN;FT;Data Analyst;46000;USD;46000;100
1873;2022;EN;FT;Data Engineer;80000;USD;80000;100
1874;2022;EX;FT;Machine Learning Scientist;200000;USD;200000;100
1875;2022;EX;FT;Machine Learning Scientist;180000;USD;180000;100
1876;2022;EX;FT;AI Scientist;200000;USD;200000;100
1877;2022;SE;FT;Data Scientist;204100;USD;204100;0
1878;2022;SE;FT;Data Scientist;136100;USD;136100;0
1879;2022;SE;FT;Analytics Engineer;250000;USD;250000;0
1880;2022;SE;FT;Analytics Engineer;63000;USD;63000;0
1881;2022;MI;FT;Data Scientist;96000;GBP;118208;0
1882;2022;MI;FT;Data Scientist;90000;GBP;110820;0
1883;2021;EN;PT;Computer Vision Software Engineer;120000;DKK;19073;50
1884;2022;SE;FT;Data Specialist;95000;USD;95000;100
1885;2022;SE;FT;Data Specialist;70000;USD;70000;100
1886;2022;MI;FT;Applied Machine Learning Scientist;75000;USD;75000;100
1887;2022;MI;CT;Analytics Engineer;7500;USD;7500;50
1888;2022;MI;FT;Data Analyst;113000;USD;113000;0
1889;2022;SE;FT;Data Scientist;170000;USD;170000;100
1890;2022;MI;FT;Data Analytics Consultant;113000;USD;113000;100
1891;2022;MI;FT;Product Data Analyst;140000;USD;140000;100
1892;2021;SE;FT;Data Analyst;50000;USD;50000;100
1893;2022;MI;FT;BI Data Analyst;77000;AUD;53368;100
1894;2022;SE;FT;Lead Data Scientist;28500;EUR;29944;50
1895;2022;SE;FT;Data Scientist;160000;USD;160000;0
1896;2022;SE;FT;Data Scientist;119300;USD;119300;0
1897;2022;MI;FT;Research Scientist;145000;USD;145000;50
1898;2022;SE;FT;Data Engineer;90000;USD;90000;0
1899;2022;SE;FT;ETL Developer;146200;USD;146200;100
1900;2022;SE;FT;ETL Developer;124270;USD;124270;100
1901;2022;MI;FT;Data Scientist;225000;USD;225000;0
1902;2022;MI;FT;Data Scientist;160000;USD;160000;0
1903;2022;MI;FT;Data Scientist;52000;EUR;54634;100
1904;2022;SE;FT;Data Engineer;185800;USD;185800;100
1905;2022;SE;FT;Data Engineer;137400;USD;137400;100
1906;2022;SE;FT;Analytics Engineer;245000;USD;245000;0
1907;2022;SE;FT;Analytics Engineer;180000;USD;180000;0
1908;2022;SE;FT;Analytics Engineer;203500;USD;203500;0
1909;2022;SE;FT;Analytics Engineer;152000;USD;152000;0
1910;2022;SE;FT;Data Engineer;250000;USD;250000;0
1911;2022;SE;FT;Data Engineer;63000;USD;63000;0
1912;2022;SE;FT;Machine Learning Infrastructure Engineer;186000;USD;186000;100
1913;2022;SE;FT;Machine Learning Infrastructure Engineer;148800;USD;148800;100
1914;2022;SE;FT;Lead Machine Learning Engineer;7500000;INR;95386;50
1915;2022;MI;FT;Machine Learning Engineer;104000;GBP;128058;50
1916;2022;EN;FT;Data Scientist;82000;USD;82000;0
1917;2022;EN;PT;Data Scientist;110000;USD;110000;100
1918;2022;MI;FT;Applied Machine Learning Scientist;173000;USD;173000;50
1919;2022;SE;FT;Machine Learning Engineer;186000;USD;186000;100
1920;2022;SE;FT;Machine Learning Engineer;148800;USD;148800;100
1921;2022;EN;FT;BI Data Analyst;32400;BRL;6270;100
1922;2022;MI;FT;Data Science Manager;158000;USD;158000;100
1923;2022;MI;FT;Data Science Manager;134000;USD;134000;100
1924;2022;EX;FT;Analytics Engineer;200000;USD;200000;100
1925;2022;EX;FT;Analytics Engineer;150000;USD;150000;100
1926;2022;SE;FT;Data Analyst;216200;USD;216200;0
1927;2022;SE;FT;Data Analyst;144100;USD;144100;0
1928;2022;MI;FT;Data Scientist;110000;EUR;115573;0
1929;2022;MI;FT;Data Scientist;85000;EUR;89306;0
1930;2022;SE;FT;ETL Developer;250000;USD;250000;0
1931;2022;SE;FT;ETL Developer;63000;USD;63000;0
1932;2022;SE;FT;Machine Learning Engineer;85000;USD;85000;100
1933;2022;SE;FT;Data Science Manager;206000;USD;206000;100
1934;2022;SE;FT;Data Science Manager;175100;USD;175100;100
1935;2022;SE;FT;Machine Learning Engineer;189650;USD;189650;0
1936;2022;SE;FT;Machine Learning Engineer;164996;USD;164996;0
1937;2022;SE;FT;Data Engineer;154000;USD;154000;100
1938;2022;SE;FT;Data Engineer;126000;USD;126000;100
1939;2022;SE;FT;Analytics Engineer;135000;USD;135000;100
1940;2022;MI;FT;Data Engineer;80000;GBP;98506;0
1941;2022;MI;FT;Data Engineer;60000;GBP;73880;0
1942;2022;SE;FT;Data Analyst;117000;USD;117000;100
1943;2022;SE;FT;Data Analyst;99450;USD;99450;100
1944;2022;SE;FT;Machine Learning Engineer;193900;USD;193900;0
1945;2022;SE;FT;Machine Learning Engineer;129300;USD;129300;0
1946;2022;EN;FT;Machine Learning Engineer;45000;GBP;55410;100
1947;2022;SE;FT;Data Analyst;70000;GBP;86193;0
1948;2022;SE;FT;Data Analyst;50000;GBP;61566;0
1949;2022;SE;FT;Data Analyst;175000;USD;175000;100
1950;2022;SE;FT;Data Analyst;130000;USD;130000;100
1951;2022;SE;FT;Data Engineer;188100;USD;188100;0
1952;2022;SE;FT;Data Engineer;139860;USD;139860;0
1953;2022;SE;FT;Machine Learning Engineer;248700;USD;248700;0
1954;2022;SE;FT;Machine Learning Engineer;167100;USD;167100;0
1955;2022;MI;FT;Data Analyst;450000;INR;5723;100
1956;2022;MI;FT;BI Data Analyst;48000;EUR;50432;100
1957;2022;SE;FT;Data Scientist;205000;USD;205000;0
1958;2022;SE;FT;Data Architect;141300;USD;141300;0
1959;2022;SE;FT;Data Architect;102100;USD;102100;0
1960;2022;EN;FT;Data Analyst;50000;USD;50000;100
1961;2022;EN;FT;Data Scientist;80000;EUR;84053;100
1962;2022;MI;FT;Lead Data Scientist;50000;GBP;61566;50
1963;2022;SE;FT;Data Architect;250000;USD;250000;0
1964;2022;SE;FT;Data Architect;63000;USD;63000;0
1965;2022;SE;FT;Data Science Manager;189500;USD;189500;100
1966;2022;SE;FT;Data Science Manager;140100;USD;140100;100
1967;2022;SE;FT;Data Engineer;177600;USD;177600;100
1968;2022;SE;FT;Data Engineer;131300;USD;131300;100
1969;2022;MI;FT;Data Engineer;24000;USD;24000;0
1970;2022;SE;FT;Machine Learning Engineer;202900;USD;202900;100
1971;2022;SE;FT;Data Engineer;115000;USD;115000;100
1972;2022;EN;FT;Machine Learning Engineer;115000;USD;115000;50
1973;2022;MI;FT;Machine Learning Engineer;193900;USD;193900;0
1974;2022;MI;FT;Machine Learning Engineer;129300;USD;129300;0
1975;2022;MI;FT;Data Analyst;216200;USD;216200;0
1976;2022;MI;FT;Data Analyst;144100;USD;144100;0
1977;2022;SE;FT;Machine Learning Scientist;216000;USD;216000;0
1978;2022;SE;FT;Machine Learning Scientist;144000;USD;144000;0
1979;2022;EN;FT;Data Analyst;150000;USD;150000;100
1980;2021;EN;FT;Machine Learning Research Engineer;900000;INR;12171;100
1981;2022;MI;FT;Data Scientist;4200000;INR;53416;100
1982;2022;EN;FT;Applied Data Scientist;50000;USD;50000;50
1983;2021;SE;FT;Cloud Data Architect;250000;USD;250000;50
1984;2022;EX;FT;Research Scientist;80000;EUR;84053;0
1985;2022;MI;FT;Data Scientist;107000;GBP;131752;100
1986;2022;SE;FT;Analytics Engineer;48000;USD;48000;100
1987;2022;EX;FT;Data Science Manager;260500;USD;260500;0
1988;2022;EX;FT;Data Science Manager;175100;USD;175100;0
1989;2022;EN;FT;Data Analyst;55000;USD;55000;100
1990;2022;MI;FT;Data Analyst;130000;USD;130000;100
1991;2022;SE;FT;Applied Machine Learning Scientist;73400;EUR;77119;100
1992;2022;EN;FT;Data Scientist;49500;EUR;52008;50
1993;2022;MI;FL;Applied Machine Learning Scientist;2400000;INR;30523;100
1994;2022;SE;FT;Data Engineer;206699;USD;206699;0
1995;2022;SE;FT;Data Engineer;99100;USD;99100;0
1996;2022;MI;FT;Analytics Engineer;200000;USD;200000;0
1997;2022;MI;FT;Analytics Engineer;54000;USD;54000;0
1998;2022;EN;FT;Analytics Engineer;130000;USD;130000;50
1999;2022;SE;FT;Data Engineer;80000;USD;80000;0
2000;2022;SE;FT;Data Scientist;100000;USD;100000;0
2001;2022;SE;FT;Data Specialist;221300;USD;221300;100
2002;2022;SE;FT;Data Specialist;148700;USD;148700;100
2003;2022;EN;FT;Machine Learning Engineer;30000;USD;30000;100
2004;2022;EN;FT;Data Analyst;27000;EUR;28368;50
2005;2022;MI;FT;Data Engineer;74000;GBP;91118;0
2006;2022;MI;FT;Data Engineer;50000;GBP;61566;0
2007;2022;MI;FT;Data Scientist;58000;EUR;60938;100
2008;2022;SE;FT;Data Science Manager;249260;USD;249260;0
2009;2022;SE;FT;Data Science Manager;185400;USD;185400;0
2010;2022;MI;FT;Data Scientist;65000;GBP;80036;50
2011;2022;SE;FT;Data Analyst;128875;USD;128875;100
2012;2022;SE;FT;Data Analyst;93700;USD;93700;100
2013;2022;SE;FT;Machine Learning Engineer;100000;USD;100000;100
2014;2022;SE;FT;Data Analyst;136260;USD;136260;100
2015;2022;SE;FT;Data Analyst;109280;USD;109280;100
2016;2022;SE;FT;Data Scientist;160000;USD;160000;100
2017;2022;SE;FT;Data Scientist;92000;USD;92000;100
2018;2022;MI;FT;Data Engineer;110000;GBP;135446;0
2019;2022;MI;FT;Data Engineer;85000;GBP;104663;0
2020;2022;EN;FT;Data Engineer;129000;USD;129000;100
2021;2022;EN;FT;Data Engineer;86000;USD;86000;100
2022;2020;EN;FT;Data Engineer;1000000;INR;13493;100
2023;2022;SE;FT;Business Data Analyst;100000;USD;100000;100
2024;2022;MI;FT;Data Scientist;25000;USD;25000;50
2025;2022;MI;FT;Data Analyst;90000;SGD;65257;50
2026;2022;MI;FT;AI Scientist;200000;USD;200000;100
2027;2022;EN;FT;Machine Learning Developer;180000;USD;180000;100
2028;2022;MI;FT;Data Scientist;153000;USD;153000;100
2029;2022;SE;FT;Data Analyst;150075;USD;150075;100
2030;2022;SE;FT;Data Analyst;110925;USD;110925;100
2031;2022;MI;FT;Machine Learning Scientist;22800;USD;22800;100
2032;2020;EN;FT;Data Analyst;20000;EUR;22809;100
2033;2022;EN;FT;Data Analyst;15000;USD;15000;0
2034;2022;SE;FT;Data Science Manager;193000;AUD;133766;100
2035;2022;EN;FT;Machine Learning Engineer;83000;USD;83000;0
2036;2022;SE;FT;Data Scientist;186000;USD;186000;0
2037;2022;SE;FT;Data Scientist;148800;USD;148800;0
2038;2022;SE;FT;Data Analyst;112900;USD;112900;0
2039;2022;SE;FT;Data Analyst;90320;USD;90320;0
2040;2022;SE;FT;ML Engineer;240000;USD;240000;0
2041;2022;SE;FT;ML Engineer;160000;USD;160000;0
2042;2022;SE;FT;Data Science Manager;300000;USD;300000;100
2043;2022;SE;FT;Data Science Manager;200000;USD;200000;100
2044;2022;MI;FT;Data Engineer;62500;EUR;65666;50
2045;2022;MI;FT;Machine Learning Engineer;95000;GBP;116976;0
2046;2022;MI;FT;Machine Learning Engineer;75000;GBP;92350;0
2047;2022;MI;FT;AI Scientist;120000;USD;120000;0
2048;2022;SE;FT;Data Analyst;112900;USD;112900;100
2049;2022;SE;FT;Data Analyst;90320;USD;90320;100
2050;2022;SE;FT;Data Analytics Manager;145000;USD;145000;100
2051;2022;SE;FT;Data Analytics Manager;105400;USD;105400;100
2052;2020;EN;FT;Data Scientist;43200;EUR;49268;0
2053;2022;SE;FT;Data Scientist;215300;USD;215300;100
2054;2022;SE;FT;Data Scientist;158200;USD;158200;100
2055;2022;SE;FT;Data Engineer;209100;USD;209100;100
2056;2022;SE;FT;Data Analyst;115934;USD;115934;0
2057;2022;SE;FT;Data Analyst;81666;USD;81666;0
2058;2022;SE;FT;Data Engineer;155000;USD;155000;100
2059;2022;MI;FT;Machine Learning Engineer;80000;EUR;84053;100
2060;2022;SE;FT;Data Analyst;164000;USD;164000;0
2061;2022;SE;FT;Data Analyst;132000;USD;132000;0
2062;2022;SE;FT;Data Scientist;123000;USD;123000;100
2063;2022;MI;FT;ETL Developer;50000;EUR;52533;0
2064;2022;EX;FT;Lead Data Engineer;150000;CAD;115222;100
2065;2022;SE;FT;Data Engineer;165400;USD;165400;100
2066;2022;SE;FT;Data Engineer;132320;USD;132320;100
2067;2022;SE;FT;Data Architect;208775;USD;208775;100
2068;2022;SE;FT;Data Architect;147800;USD;147800;100
2069;2022;SE;FT;Data Engineer;136994;USD;136994;100
2070;2022;SE;FT;Data Engineer;101570;USD;101570;100
2071;2022;EX;FT;Head of Machine Learning;6000000;INR;76309;50
2072;2022;EN;FT;Machine Learning Engineer;28500;GBP;35093;100
2073;2022;SE;FT;Data Engineer;183600;USD;183600;100
2074;2022;SE;FT;Data Engineer;100800;USD;100800;100
2075;2022;MI;FT;Data Analyst;40000;GBP;49253;100
2076;2022;MI;FT;Data Analyst;30000;GBP;36940;100
2077;2022;MI;FT;Data Analyst;40000;EUR;42026;100
2078;2022;MI;FT;Data Analyst;30000;EUR;31520;100
2079;2022;SE;FT;Data Scientist;215300;USD;215300;0
2080;2022;SE;FT;Data Scientist;140400;USD;140400;0
2081;2022;MI;FT;Data Engineer;60000;EUR;63040;100
2082;2022;MI;FT;Data Engineer;45000;EUR;47280;100
2083;2022;SE;FT;Data Scientist;260000;USD;260000;100
2084;2022;MI;FT;Data Scientist;35000;GBP;43096;0
2085;2022;MI;FT;Data Engineer;45000;GBP;55410;100
2086;2021;MI;FT;Machine Learning Engineer;43200;EUR;51064;50
2087;2022;SE;FT;Data Science Engineer;60000;USD;60000;100
2088;2022;MI;FT;Data Engineer;82900;USD;82900;0
2089;2022;MI;FT;Data Engineer;63900;USD;63900;0
2090;2022;MI;FT;Machine Learning Scientist;160000;USD;160000;100
2091;2022;MI;FT;Machine Learning Scientist;112300;USD;112300;100
2092;2022;MI;FT;Data Science Manager;241000;USD;241000;100
2093;2022;MI;FT;Data Science Manager;159000;USD;159000;100
2094;2022;SE;FT;Data Scientist;80000;USD;80000;0
2095;2022;MI;FT;Data Analyst;58000;USD;58000;0
2096;2022;SE;FT;Data Engineer;136000;USD;136000;0
2097;2022;SE;FT;Data Engineer;108800;USD;108800;0
2098;2022;EX;FT;Data Engineer;242000;USD;242000;100
2099;2022;EX;FT;Data Engineer;200000;USD;200000;100
2100;2022;MI;FT;Data Scientist;50000;GBP;61566;0
2101;2022;MI;FT;Data Scientist;30000;GBP;36940;0
2102;2022;MI;FT;Data Engineer;40000;GBP;49253;0
2103;2022;SE;FT;Data Scientist;165220;USD;165220;100
2104;2022;SE;FT;Data Scientist;120160;USD;120160;100
2105;2022;SE;FT;Data Analyst;124190;USD;124190;100
2106;2022;SE;FT;Data Engineer;181940;USD;181940;0
2107;2022;SE;FT;Data Engineer;132320;USD;132320;0
2108;2022;SE;FT;Data Engineer;220110;USD;220110;0
2109;2022;SE;FT;Data Engineer;160080;USD;160080;0
2110;2022;MI;FT;Data Analyst;126500;USD;126500;0
2111;2022;MI;FT;Data Analyst;106260;USD;106260;0
2112;2022;SE;FT;Data Analyst;116000;USD;116000;0
2113;2022;SE;FT;Data Analyst;155000;USD;155000;100
2114;2022;SE;FT;Data Analyst;120600;USD;120600;100
2115;2022;MI;FT;Data Scientist;130000;USD;130000;0
2116;2022;MI;FT;Data Scientist;90000;USD;90000;0
2117;2022;MI;FT;Data Engineer;170000;USD;170000;100
2118;2022;SE;FT;Data Analyst;102100;USD;102100;100
2119;2022;SE;FT;Data Analyst;84900;USD;84900;100
2120;2022;SE;FT;Data Scientist;136620;USD;136620;100
2121;2022;SE;FT;Data Scientist;99360;USD;99360;100
2122;2022;SE;FT;Data Scientist;90000;GBP;110820;0
2123;2022;SE;FT;Data Scientist;80000;GBP;98506;0
2124;2022;SE;FT;Data Scientist;146000;USD;146000;100
2125;2022;EN;FT;Data Engineer;35000;GBP;43096;100
2126;2022;EX;FT;Data Analyst;130000;USD;130000;100
2127;2022;EX;FT;Data Analyst;110000;USD;110000;100
2128;2022;SE;FT;Data Analyst;170000;USD;170000;100
2129;2022;SE;FT;Data Science Manager;161342;USD;161342;100
2130;2022;SE;FT;Data Science Manager;137141;USD;137141;100
2131;2022;SE;FT;Data Scientist;167000;USD;167000;100
2132;2022;SE;FT;Data Engineer;60000;GBP;73880;0
2133;2022;SE;FT;Data Engineer;50000;GBP;61566;0
2134;2022;SE;FT;Data Scientist;211500;USD;211500;100
2135;2022;SE;FT;Data Scientist;138600;USD;138600;100
2136;2022;SE;FT;Data Architect;192400;USD;192400;100
2137;2022;SE;FT;Data Architect;90700;USD;90700;100
2138;2022;SE;FT;Data Analyst;61300;USD;61300;100
2139;2022;SE;FT;Data Engineer;113000;USD;113000;0
2140;2022;SE;FT;Data Scientist;95550;USD;95550;0
2141;2022;MI;FT;Data Analyst;167000;USD;167000;100
2142;2022;MI;FT;Data Analyst;115500;USD;115500;100
2143;2022;SE;FT;Data Engineer;243900;USD;243900;100
2144;2022;SE;FT;Data Engineer;156600;USD;156600;100
2145;2022;SE;FT;Data Analyst;136600;USD;136600;100
2146;2022;SE;FT;Data Engineer;128875;USD;128875;100
2147;2022;SE;FT;Data Engineer;93700;USD;93700;100
2148;2022;EX;FT;Head of Data Science;224000;USD;224000;100
2149;2022;EX;FT;Head of Data Science;167875;USD;167875;100
2150;2022;EX;FT;Analytics Engineer;175000;USD;175000;100
2151;2022;EX;FT;Analytics Engineer;135000;USD;135000;100
2152;2022;SE;FT;Data Scientist;205300;USD;205300;0
2153;2022;SE;FT;Data Scientist;176000;USD;176000;100
2154;2022;SE;FT;Data Engineer;200100;USD;200100;100
2155;2022;SE;FT;Data Engineer;70500;USD;70500;0
2156;2022;SE;FT;Data Engineer;54000;USD;54000;0
2157;2022;SE;FT;Analytics Engineer;205300;USD;205300;0
2158;2022;SE;FT;Analytics Engineer;184700;USD;184700;0
2159;2022;SE;FT;Data Engineer;175100;USD;175100;100
2160;2022;SE;FT;Data Engineer;140250;USD;140250;100
2161;2022;SE;FT;Data Analyst;116150;USD;116150;100
2162;2022;SE;FT;Data Analyst;99050;USD;99050;100
2163;2022;MI;FT;Data Analyst;75000;USD;75000;0
2164;2022;SE;FT;Machine Learning Engineer;214000;USD;214000;100
2165;2022;SE;FT;Machine Learning Engineer;192600;USD;192600;100
2166;2022;SE;FT;Data Architect;266400;USD;266400;100
2167;2022;SE;FT;Data Architect;213120;USD;213120;100
2168;2022;MI;FT;Data Scientist;141300;USD;141300;0
2169;2022;MI;FT;Data Scientist;102100;USD;102100;0
2170;2022;MI;FT;Data Engineer;206699;USD;206699;0
2171;2022;MI;FT;Data Engineer;99100;USD;99100;0
2172;2022;SE;FT;Data Engineer;110500;USD;110500;100
2173;2022;MI;FT;Data Analyst;50000;GBP;61566;0
2174;2022;MI;FT;Data Analyst;35000;GBP;43096;0
2175;2022;SE;FT;Data Analyst;80000;USD;80000;100
2176;2022;SE;FT;Data Analyst;60000;USD;60000;100
2177;2022;SE;FT;Data Scientist;230000;USD;230000;100
2178;2022;SE;FT;Data Analytics Manager;150260;USD;150260;100
2179;2022;SE;FT;Data Analytics Manager;109280;USD;109280;100
2180;2022;MI;FT;Data Scientist;160000;USD;160000;100
2181;2022;EN;FT;Data Analyst;67000;USD;67000;0
2182;2022;EN;FT;Data Analyst;52000;USD;52000;0
2183;2022;SE;FT;Data Analyst;129000;USD;129000;0
2184;2022;SE;FT;Data Analyst;69000;USD;69000;100
2185;2022;SE;FT;Data Engineer;25000;USD;25000;100
2186;2022;SE;FT;Data Analyst;126500;USD;126500;100
2187;2022;SE;FT;Data Analyst;106260;USD;106260;100
2188;2022;SE;FT;Data Engineer;220110;USD;220110;100
2189;2022;SE;FT;Data Engineer;160080;USD;160080;100
2190;2022;SE;FT;Data Analyst;105000;USD;105000;100
2191;2022;MI;FT;Data Analyst;135000;USD;135000;100
2192;2022;MI;FT;Data Analyst;50000;USD;50000;100
2193;2022;SE;FT;Data Scientist;220000;USD;220000;100
2194;2022;MI;FT;Data Scientist;140000;GBP;172386;0
2195;2022;MI;FT;Data Scientist;70000;GBP;86193;0
2196;2022;SE;FT;Machine Learning Engineer;220000;USD;220000;100
2197;2022;SE;FT;Machine Learning Engineer;120000;USD;120000;100
2198;2022;MI;FT;Data Scientist;200000;USD;200000;100
2199;2022;SE;FT;Machine Learning Engineer;65000;USD;65000;100
2200;2022;EX;FT;Data Engineer;324000;USD;324000;100
2201;2022;EX;FT;Data Engineer;216000;USD;216000;100
2202;2022;SE;FT;Data Scientist;185100;USD;185100;100
2203;2022;SE;FT;Data Scientist;104890;USD;104890;100
2204;2022;MI;FT;Machine Learning Developer;100000;CAD;76814;100
2205;2020;SE;FT;Machine Learning Manager;157000;CAD;117104;50
2206;2022;EX;FT;Director of Data Science;250000;CAD;192037;50
2207;2022;MI;FT;Machine Learning Engineer;120000;USD;120000;100
2208;2022;MI;FT;Business Data Analyst;1400000;INR;17805;100
2209;2022;MI;FT;Data Scientist;2400000;INR;30523;100
2210;2022;MI;FT;Machine Learning Infrastructure Engineer;53000;EUR;55685;50
2211;2022;MI;PT;Data Engineer;50000;EUR;52533;50
2212;2022;EN;FT;Data Scientist;1400000;INR;17805;100
2213;2022;MI;FT;Applied Data Scientist;157000;USD;157000;100
2214;2022;MI;FT;Business Data Analyst;90000;CAD;69133;50
2215;2022;EN;FT;Data Engineer;65000;USD;65000;100
2216;2022;SE;FT;Machine Learning Engineer;65000;EUR;68293;100
2217;2021;MI;FT;Data Scientist;109000;USD;109000;50
2218;2022;MI;FT;Data Scientist;88000;CAD;67597;100
2219;2022;EN;FT;Computer Vision Engineer;10000;USD;10000;100
2220;2022;MI;FT;Data Analyst;20000;USD;20000;100
2221;2021;SE;FT;Head of Data;87000;EUR;102839;100
2222;2022;SE;FT;Head of Data;200000;USD;200000;100
2223;2022;EN;FT;Data Scientist;66500;CAD;51081;100
2224;2022;MI;FT;Machine Learning Engineer;121000;AUD;83864;100
2225;2022;EN;FT;Data Scientist;40000;USD;40000;100
2226;2022;MI;FT;Head of Data;30000;EUR;31520;100
2227;2022;SE;FT;Machine Learning Engineer;57000;EUR;59888;100
2228;2020;EN;FT;Data Engineer;48000;EUR;54742;100
2229;2022;SE;FT;Research Scientist;85000;EUR;89306;50
2230;2022;EN;FT;Data Scientist;120000;AUD;83171;50
2231;2022;MI;FT;Machine Learning Scientist;153000;USD;153000;50
2232;2022;SE;FT;Data Scientist;100000;USD;100000;100
2233;2022;SE;FT;Machine Learning Developer;100000;CAD;76814;100
2234;2022;MI;FT;Data Scientist;150000;PLN;33609;100
2235;2022;MI;FT;Principal Data Analyst;75000;USD;75000;100
2236;2020;MI;FT;Product Data Analyst;20000;USD;20000;0
2237;2022;EN;CT;Applied Machine Learning Scientist;29000;EUR;30469;100
2238;2021;MI;FT;Research Scientist;69999;USD;69999;50
2239;2022;EN;FT;Data Engineer;52800;EUR;55475;100
2240;2022;MI;FT;Research Scientist;59000;EUR;61989;0
2241;2022;SE;FT;Data Science Manager;152500;USD;152500;100
2242;2022;EN;FT;Research Scientist;120000;USD;120000;100
2243;2022;MI;FT;Data Scientist;135000;USD;135000;100
2244;2022;SE;FT;Data Analytics Lead;405000;USD;405000;100
2245;2021;SE;FT;Data Engineer;150000;USD;150000;0
2246;2021;SE;FT;Data Science Manager;240000;USD;240000;0
2247;2021;MI;FT;Data Analyst;135000;USD;135000;100
2248;2021;EN;FT;Data Scientist;80000;USD;80000;100
2249;2022;SE;FT;Applied Data Scientist;380000;USD;380000;100
2250;2022;MI;FT;Data Scientist;115000;CHF;120402;0
2251;2022;SE;FT;Applied Data Scientist;177000;USD;177000;100
2252;2022;MI;FT;Data Engineer;62000;EUR;65141;100
2253;2022;MI;FT;Data Scientist;48000;USD;48000;100
2254;2022;EN;FT;Data Analytics Engineer;20000;USD;20000;0
2255;2021;SE;FT;Principal Data Scientist;220000;USD;220000;0
2256;2021;MI;FT;ML Engineer;8500000;JPY;77364;50
2257;2021;MI;FT;ML Engineer;7000000;JPY;63711;50
2258;2022;EN;FT;Computer Vision Software Engineer;150000;USD;150000;100
2259;2021;MI;FT;Data Analyst;90000;USD;90000;100
2260;2022;MI;FL;Data Scientist;100000;USD;100000;100
2261;2021;EN;FT;Data Scientist;100000;USD;100000;0
2262;2022;EN;PT;Data Scientist;100000;USD;100000;50
2263;2022;SE;FT;Research Scientist;144000;USD;144000;50
2264;2022;SE;FT;Principal Data Scientist;148000;EUR;155499;100
2265;2021;SE;FT;Computer Vision Engineer;24000;USD;24000;100
2266;2021;MI;FT;Applied Machine Learning Scientist;38400;USD;38400;100
2267;2022;EN;FT;Financial Data Analyst;100000;USD;100000;50
2268;2021;MI;FT;Data Scientist;82500;USD;82500;100
2269;2021;EN;FT;Data Scientist;42000;EUR;49646;50
2270;2021;SE;FT;Lead Data Scientist;3000000;INR;40570;50
2271;2022;EN;FT;Data Engineer;120000;USD;120000;100
2272;2022;SE;FT;Lead Machine Learning Engineer;80000;EUR;84053;0
2273;2021;EN;FT;Machine Learning Engineer;20000;USD;20000;100
2274;2022;EN;FT;Computer Vision Engineer;125000;USD;125000;0
2275;2021;MI;FT;Data Scientist;700000;INR;9466;0
2276;2021;SE;FT;Machine Learning Scientist;120000;USD;120000;50
2277;2021;EN;PT;Data Analyst;8760;EUR;10354;50
2278;2021;EN;FT;Applied Data Scientist;80000;GBP;110037;0
2279;2022;EN;FT;ML Engineer;20000;EUR;21013;100
2280;2021;EN;FT;Data Analyst;50000;USD;50000;100
